Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode
PAYMENT,3,2,30.13,83.0,Late delivery,1,24,Women's Apparel,Palatine,EE. UU.,Samantha,10744,Smith,Consumer,IL,5129 Indian Maze,60067.0,5,Golf,42.111866,-88.04871368,LATAM,El Progreso,Honduras,10744,17.0,0.17,50.0,0.36,2,100.0,83.0,30.13,Central America,Yoro,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class
DEBIT,2,1,3.88,193.95,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,Helen,4404,Smith,Corporate,PR,3309 Harvest Thicket,725.0,5,Golf,18.26175499,-66.37062836,USCA,Columbus,Estados Unidos,4404,6.0,0.03,39.99,0.02,5,199.95,193.95,3.88,East of USA,Ohio,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class
TRANSFER,6,4,47.92,293.98,Late delivery,1,43,Camping & Hiking,South Richmond Hill,EE. UU.,Paul,8754,Sanchez,Consumer,NY,7595 Cotton Log Row,11419.0,7,Fan Shop,40.68805313,-73.82411957,LATAM,Buenos Aires,Argentina,8754,6.0,0.02,299.98,0.16,1,299.98,293.98,47.92,South America,Buenos Aires,PROCESSING,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,4,4,45.58,94.96,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Johnny,1412,Frazier,Home Office,PR,6267 Hazy Spring Grove,725.0,7,Fan Shop,18.24526596,-66.37052918,LATAM,Medellín,Colombia,1412,5.0,0.05,49.98,0.48,2,99.96,94.96,45.58,South America,Antioquía,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,5,4,62.79,136.5,Late delivery,1,24,Women's Apparel,Painesville,EE. UU.,Maria,5765,Smith,Home Office,OH,2983 Stony Townline,44077.0,5,Golf,41.72412872,-81.24591065,Pacific Asia,Bangalore,India,5765,13.5,0.09,50.0,0.46,3,150.0,136.5,62.79,South Asia,Karnataka,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
PAYMENT,2,1,46.71,128.69,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Jeffrey,2236,Whitney,Consumer,PR,3922 Easy Manor,725.0,4,Apparel,18.27444077,-66.37058258,Europe,Toulouse,Francia,2236,1.3,0.01,129.99,0.36,1,129.99,128.69,46.71,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class
CASH,5,2,66.5,237.5,Late delivery,1,24,Women's Apparel,Washington,EE. UU.,Carol,10814,Mejia,Home Office,DC,4385 Dusty Drive,20009.0,5,Golf,38.88553619,-77.11407471,Pacific Asia,Baguio City,Filipinas,10814,12.5,0.05,50.0,0.28,5,250.0,237.5,66.5,Southeast Asia,Cordillera,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class
TRANSFER,2,4,5.88,117.58,Shipping canceled,0,17,Cleats,Temecula,EE. UU.,Benjamin,8171,Cole,Consumer,CA,1213 Cotton Pike,92592.0,4,Apparel,33.48989487,-117.0557785,Pacific Asia,Alice Springs,Australia,8171,2.4,0.02,59.99,0.05,2,119.98,117.58,5.88,Oceania,Territorio del Norte,SUSPECTED_FRAUD,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,3,4,-133.39,199.99,Advance shipping,0,48,Water Sports,Las Vegas,EE. UU.,Mary,11825,Nunez,Consumer,NV,9497 Noble Trace,89117.0,7,Fan Shop,36.01754761,-115.1724167,USCA,Asheville,Estados Unidos,11825,0.0,0.0,199.99,-0.67,1,199.99,199.99,-133.39,South of  USA ,Carolina del Norte,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Standard Class
CASH,5,4,106.86,284.95,Late delivery,1,17,Cleats,Bayamon,Puerto Rico,Mary,9605,Smith,Corporate,PR,7811 Quiet Goose Autoroute,957.0,4,Apparel,18.38011932,-66.18312836,LATAM,Santo Domingo,República Dominicana,9605,15.0,0.05,59.99,0.38,5,299.95,284.95,106.86,Caribbean,Santo Domingo,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,2,4,95.7,329.99,Advance shipping,0,7,Hockey,Caguas,Puerto Rico,Angela,9517,Vargas,Consumer,PR,479 Round Pine Hollow,725.0,2,Fitness,18.22524643,-66.3706131,Europe,Exeter,Reino Unido,9517,0.0,0.0,329.99,0.29,1,329.99,329.99,95.7,Northern Europe,Inglaterra,PROCESSING,Stiga Master Series ST3100 Competition Indoor,329.99,Standard Class
PAYMENT,5,4,60.0,240.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Mary,10850,Smith,Home Office,PR,1293 Rocky Farm,725.0,5,Golf,18.22441864,-66.3706131,LATAM,Boa Esperança,Brasil,10850,10.0,0.04,50.0,0.25,5,250.0,240.0,60.0,South America,Minas Gerais,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
DEBIT,3,2,22.34,58.79,Late delivery,1,17,Cleats,Los Angeles,EE. UU.,Betty,3317,Smith,Consumer,CA,131 Sunny Treasure Green,90027.0,4,Apparel,34.02034378,-118.1889648,Europe,Ghent,Bélgica,3317,1.2,0.02,59.99,0.38,1,59.99,58.79,22.34,Western Europe,Flanders Oriental,ON_HOLD,Perfect Fitness Perfect Rip Deck,59.99,Second Class
DEBIT,4,4,-31.49,116.2,Shipping on time,0,5,Lacrosse,Wichita,EE. UU.,Amber,7185,Smith,Corporate,KS,4047 Green Stead,67212.0,2,Fitness,37.69120026,-97.42577362,Europe,Bordeaux,Francia,7185,8.75,0.07,24.99,-0.27,5,124.95,116.2,-31.49,Western Europe,Aquitania-Lemosín-Poitou-Charentes,COMPLETE,Under Armour Men's Tech II T-Shirt,24.99,Standard Class
PAYMENT,6,4,57.61,117.58,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Mary,9754,Matthews,Consumer,PR,6127 Pleasant Wagon  Campus,725.0,4,Apparel,18.23230934,-66.37049866,Europe,Utrecht,Países Bajos,9754,2.4,0.02,59.99,0.49,2,119.98,117.58,57.61,Western Europe,Utrecht,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,5,2,13.57,48.48,Shipping canceled,0,46,Indoor/Outdoor Games,Irvington,EE. UU.,Lisa,4542,Barr,Corporate,NJ,1284 Jagged Butterfly Road,7111.0,7,Fan Shop,40.73097992,-74.22322846,LATAM,Camagüey,Cuba,4542,1.5,0.03,49.98,0.28,1,49.98,48.48,13.57,Caribbean,Camagüey,SUSPECTED_FRAUD,O'Brien Men's Neoprene Life Vest,49.98,Second Class
PAYMENT,5,4,56.0,159.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,John,4136,Estrada,Consumer,PR,7761 Silent Hickory Drive,725.0,7,Fan Shop,18.28159523,-66.37060547,USCA,Los Angeles,Estados Unidos,4136,40.0,0.2,199.99,0.35,1,199.99,159.99,56.0,West of USA ,California,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Standard Class
PAYMENT,6,2,116.39,387.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Joseph,3493,Simmons,Consumer,PR,7119 Iron Creek Farm,725.0,7,Fan Shop,18.22803879,-66.37062073,Europe,Manchester,Reino Unido,3493,12.0,0.03,399.98,0.3,1,399.98,387.98,116.39,Northern Europe,Inglaterra,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class
DEBIT,2,1,-185.99,239.98,Late delivery,1,43,Camping & Hiking,Fairfield,EE. UU.,Megan,7436,Taylor,Consumer,CA,2 Foggy Corners,94533.0,7,Fan Shop,38.25131607,-122.0456543,LATAM,Lima,Perú,7436,60.0,0.2,299.98,-0.78,1,299.98,239.98,-185.99,South America,Lima (ciudad),COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class
TRANSFER,3,4,-69.88,109.19,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,Mary,1123,Smith,Corporate,PR,6174 Honey Lookout,725.0,4,Apparel,18.22649193,-66.37055206,Africa,Bouake,Costa de Marfil,1123,20.8,0.16,129.99,-0.64,1,129.99,109.19,-69.88,West Africa,Vallée du Bandama,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
PAYMENT,6,2,45.9,169.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Mary,516,Smith,Corporate,PR,1966 Broad Run,725.0,7,Fan Shop,18.22757721,-66.0437088,Europe,Berlín,Alemania,516,30.0,0.15,199.99,0.27,1,199.99,169.99,45.9,Western Europe,Berlín,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Second Class
DEBIT,2,1,15.34,46.48,Late delivery,1,46,Indoor/Outdoor Games,Cary,EE. UU.,Mary,9061,Estrada,Consumer,NC,6150 Gentle Hickory Green,27511.0,7,Fan Shop,35.76636124,-78.78697205,Africa,Chalinze,Tanzania,9061,3.5,0.07,49.98,0.33,1,49.98,46.48,15.34,East Africa,Pwani,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,First Class
TRANSFER,6,4,-7.0,122.84,Shipping canceled,0,18,Men's Footwear,Anaheim,EE. UU.,Andrew,10146,Smith,Consumer,CA,7116 Cotton Log Cape,92802.0,4,Apparel,33.81289673,-117.9363785,USCA,Stockton,Estados Unidos,10146,7.15,0.06,129.99,-0.06,1,129.99,122.84,-7.0,West of USA ,California,SUSPECTED_FRAUD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
DEBIT,5,4,18.74,249.9,Late delivery,1,46,Indoor/Outdoor Games,Massillon,EE. UU.,Mary,4067,Smith,Consumer,OH,4047 Cozy Falls,44646.0,7,Fan Shop,40.74974442,-81.516922,LATAM,León,México,4067,0.0,0.0,49.98,0.08,5,249.9,249.9,18.74,Central America,Guanajuato,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,4,4,7.18,21.24,Shipping canceled,0,40,Accessories,Granite City,EE. UU.,Mary,2673,Klein,Consumer,IL,907 Umber Beacon Common,62040.0,6,Outdoors,38.70418167,-90.14437866,LATAM,Zapopan,México,2673,3.75,0.15,24.99,0.34,1,24.99,21.24,7.18,Central America,Jalisco,CANCELED,Team Golf New England Patriots Putter Grip,24.99,Standard Class
TRANSFER,2,1,12.07,26.23,Late delivery,1,13,Electronics,Mayaguez,Puerto Rico,Scott,7844,Smith,Consumer,PR,2681 Cinder By-pass,680.0,3,Footwear,18.20005035,-67.14024353,Europe,Berlín,Alemania,7844,5.76,0.18,31.99,0.46,1,31.99,26.23,12.07,Western Europe,Berlín,PENDING,Under Armour Women's Ignite Slide,31.99,First Class
DEBIT,2,4,45.18,124.45,Advance shipping,0,46,Indoor/Outdoor Games,Salinas,EE. UU.,Emma,682,Smith,Corporate,CA,1440 Burning Bluff Park,93906.0,7,Fan Shop,36.71306229,-121.657959,Europe,Arles,Francia,682,25.49,0.17,49.98,0.36,3,149.94,124.45,45.18,Western Europe,Provenza-Alpes-Costa Azul,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,1,0,45.9,169.99,Late delivery,1,48,Water Sports,Yuma,EE. UU.,Mary,12161,Smith,Consumer,AZ,3412 Merry Quail Inlet,85364.0,7,Fan Shop,32.68590164,-114.6244736,Africa,Luanda,Angola,12161,30.0,0.15,199.99,0.27,1,199.99,169.99,45.9,Central Africa,Luanda,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Same Day
DEBIT,2,1,77.79,158.76,Late delivery,1,10,Strength Training,Encinitas,EE. UU.,Tiffany,5177,Hughes,Home Office,CA,7486 Cozy End,92024.0,3,Footwear,33.04647064,-117.2896729,Europe,Ulm,Alemania,5177,30.24,0.16,189.0,0.49,1,189.0,158.76,77.79,Western Europe,Baden-Wurtemberg,COMPLETE,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,189.0,First Class
DEBIT,2,2,22.57,363.98,Shipping on time,0,45,Fishing,Caguas,Puerto Rico,Walter,3010,Hamilton,Consumer,PR,3440 Grand Road,725.0,7,Fan Shop,18.23519135,-66.37054443,LATAM,Miguel Hidalgo,México,3010,36.0,0.09,399.98,0.06,1,399.98,363.98,22.57,Central America,Distrito Federal,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class
TRANSFER,6,4,24.56,75.56,Late delivery,1,32,Golf Apparel,Caguas,Puerto Rico,Douglas,2032,Smith,Home Office,PR,4979 Stony Chase,725.0,6,Outdoors,18.23043251,-66.3706131,Europe,Carcassonne,Francia,2032,4.4,0.06,19.99,0.33,4,79.96,75.56,24.56,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,PROCESSING,Top Flite Women's 2014 XL Hybrid,19.99,Standard Class
TRANSFER,2,1,80.0,159.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Adam,11442,Wong,Consumer,PR,1425 Fallen Fox Arbor,725.0,7,Fan Shop,18.29374695,-66.37057495,Pacific Asia,Lucknow,India,11442,40.0,0.2,199.99,0.5,1,199.99,159.99,80.0,South Asia,Uttar Pradesh,PENDING,Pelican Sunstream 100 Kayak,199.99,First Class
DEBIT,3,4,75.0,250.0,Advance shipping,0,24,Women's Apparel,Chicago,EE. UU.,Willie,2630,Jones,Consumer,IL,9889 Blue Treasure Circuit,60625.0,5,Golf,41.97568893,-87.69367981,Europe,Kumanovo,Macedonia,2630,0.0,0.0,50.0,0.3,5,250.0,250.0,75.0,Southern Europe,Kumanovo,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
DEBIT,6,4,98.28,377.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Mary,4246,Cunningham,Consumer,PR,9753 Little Willow Estates,725.0,7,Fan Shop,18.27494812,-66.37050629,Europe,Mantes-la-Jolie,Francia,4246,22.0,0.06,399.98,0.26,1,399.98,377.98,98.28,Western Europe,Isla de Francia,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
DEBIT,6,4,47.5,474.95,Late delivery,1,9,Cardio Equipment,San Diego,EE. UU.,Mary,5206,Palmer,Consumer,CA,4212 Cozy Corners,92113.0,3,Footwear,32.69542313,-117.0990067,Europe,Talavera de la Reina,España,5206,25.0,0.05,99.99,0.1,5,499.95,474.95,47.5,Southern Europe,Castilla-La Mancha,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
PAYMENT,3,4,123.19,351.98,Advance shipping,0,45,Fishing,Elk Grove,EE. UU.,Mary,9161,Smith,Consumer,CA,4096 Amber Bend,95758.0,7,Fan Shop,38.41569519,-121.4185638,Europe,Pomezia,Italia,9161,48.0,0.12,399.98,0.35,1,399.98,351.98,123.19,Southern Europe,Lacio,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
CASH,2,4,19.8,197.99,Advance shipping,0,48,Water Sports,Charlotte,EE. UU.,Mary,10950,Smith,Home Office,NC,1875 Jagged Moor,28205.0,7,Fan Shop,35.20181656,-80.84571838,Europe,Catania,Italia,10950,2.0,0.01,199.99,0.1,1,199.99,197.99,19.8,Southern Europe,Sicilia,CLOSED,Pelican Sunstream 100 Kayak,199.99,Standard Class
DEBIT,2,1,14.17,188.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,George,7709,Franklin,Consumer,PR,3669 Harvest Manor,725.0,7,Fan Shop,18.28040314,-66.37057495,Europe,Trier,Alemania,7709,11.0,0.06,199.99,0.08,1,199.99,188.99,14.17,Western Europe,Renania-Palatinado,COMPLETE,Pelican Sunstream 100 Kayak,199.99,First Class
PAYMENT,6,4,-3.51,55.79,Late delivery,1,17,Cleats,Dallas,EE. UU.,Mary,4014,Smith,Consumer,TX,7449 Tawny Glen,75217.0,4,Apparel,32.71303558,-96.69631958,Europe,Cologne,Alemania,4014,4.2,0.07,59.99,-0.06,1,59.99,55.79,-3.51,Western Europe,Renania del Norte-Westfalia,PAYMENT_REVIEW,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,4,2,16.53,189.99,Late delivery,1,48,Water Sports,Chicago,EE. UU.,Henry,9095,Smith,Consumer,IL,9394 Merry Towers,60619.0,7,Fan Shop,41.74652863,-87.60346985,LATAM,David,Panamá,9095,10.0,0.05,199.99,0.09,1,199.99,189.99,16.53,Central America,Chiriquí,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Second Class
CASH,2,4,187.99,399.98,Advance shipping,0,45,Fishing,Costa Mesa,EE. UU.,Johnny,10936,Barron,Home Office,CA,2161 Burning Maze,92626.0,7,Fan Shop,33.67670822,-117.9219055,LATAM,Tegucigalpa,Honduras,10936,0.0,0.0,399.98,0.47,1,399.98,399.98,187.99,Central America,Francisco Morazán,CLOSED,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
CASH,2,4,135.23,293.98,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,Jason,653,Haas,Consumer,PR,9420 Velvet Lagoon Trail,725.0,7,Fan Shop,18.2256279,-66.04746246,USCA,Peoria,Estados Unidos,653,6.0,0.02,299.98,0.46,1,299.98,293.98,135.23,US Center ,Illinois,CLOSED,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,3,2,-40.56,120.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Mary,11662,Smith,Home Office,PR,9741 Honey Goose Landing,725.0,5,Golf,18.22431374,-66.37056732,LATAM,Morelia,México,11662,30.0,0.2,50.0,-0.34,3,150.0,120.0,-40.56,Central America,Michoacán,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class
PAYMENT,6,2,66.16,140.76,Late delivery,1,29,Shop By Sport,Lawrenceville,EE. UU.,Mary,6954,Morse,Home Office,GA,8050 Green Cider Island,30044.0,5,Golf,33.92562866,-84.06614685,LATAM,San Miguelito,Panamá,6954,19.2,0.12,39.99,0.47,4,159.96,140.76,66.16,Central America,Panamá,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class
CASH,2,1,-27.96,120.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Mary,3291,Parrish,Home Office,PR,9794 Indian Quail Manor,725.0,5,Golf,18.29473114,-66.37054443,Pacific Asia,Bagdad,Irak,3291,30.0,0.2,50.0,-0.23,3,150.0,120.0,-27.96,West Asia,Bagdad,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class
PAYMENT,0,0,53.2,189.99,Shipping on time,0,48,Water Sports,Potomac,EE. UU.,Aaron,9151,Smith,Consumer,MD,2762 Umber Cloud Glen,20854.0,7,Fan Shop,38.83067703,-77.047966,LATAM,Mejicanos,El Salvador,9151,10.0,0.05,199.99,0.28,1,199.99,189.99,53.2,Central America,San Salvador,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Same Day
PAYMENT,6,4,79.68,165.99,Late delivery,1,48,Water Sports,Columbia,EE. UU.,Kevin,3787,Vang,Consumer,MO,9952 Foggy Berry Wynd,65203.0,7,Fan Shop,38.91856384,-92.18528748,Pacific Asia,Mount Gambier,Australia,3787,34.0,0.17,199.99,0.48,1,199.99,165.99,79.68,Oceania,Australia del Sur,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Standard Class
DEBIT,2,1,101.24,224.99,Late delivery,1,43,Camping & Hiking,Littleton,EE. UU.,Justin,7277,Moore,Corporate,CO,7002 Blue Place,80126.0,7,Fan Shop,39.522995,-104.9482193,Europe,Vernon,Francia,7277,75.0,0.25,299.98,0.45,1,299.98,224.99,101.24,Western Europe,Normandía,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class
DEBIT,2,1,3.15,63.0,Late delivery,1,26,Girls' Apparel,La Habra,EE. UU.,Beverly,9100,Smith,Consumer,CA,403 Tawny Hills By-pass,90631.0,5,Golf,33.93916321,-117.9495544,LATAM,Baní,República Dominicana,9100,7.0,0.1,70.0,0.05,1,70.0,63.0,3.15,Caribbean,Peravia,COMPLETE,adidas Youth Germany Black/Red Away Match Soc,70.0,First Class
DEBIT,2,1,170.27,395.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Evelyn,12391,Lewis,Home Office,PR,3982 Middle Horse Line,725.0,7,Fan Shop,18.20845413,-66.37052918,Pacific Asia,Rangún,Myanmar (Birmania),12391,4.0,0.01,399.98,0.43,1,399.98,395.98,170.27,Southeast Asia,Rangún,ON_HOLD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class
PAYMENT,2,1,-69.17,377.98,Late delivery,1,45,Fishing,Salem,EE. UU.,Cynthia,8621,Davila,Corporate,OR,2790 Cinder Bend,97303.0,7,Fan Shop,44.97959518,-123.0267334,USCA,Los Angeles,Estados Unidos,8621,22.0,0.06,399.98,-0.18,1,399.98,377.98,-69.17,West of USA ,California,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class
PAYMENT,3,4,1.5,19.99,Advance shipping,0,40,Accessories,Astoria,EE. UU.,Ruth,4339,Smith,Corporate,NY,3071 Tawny Canyon,11103.0,6,Outdoors,40.76861954,-73.90949249,Europe,Tilburg,Países Bajos,4339,5.0,0.2,24.99,0.08,1,24.99,19.99,1.5,Western Europe,Brabante Septentrional,PENDING_PAYMENT,Team Golf St. Louis Cardinals Putter Grip,24.99,Standard Class
DEBIT,2,1,12.6,200.0,Late delivery,1,24,Women's Apparel,Eagle Pass,EE. UU.,Kimberly,8196,Sheppard,Consumer,TX,7910 Cotton Branch Highway,78852.0,5,Golf,28.71162415,-100.4991837,Europe,Cagliari,Italia,8196,0.0,0.0,50.0,0.06,4,200.0,200.0,12.6,Southern Europe,Cerdeña,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class
TRANSFER,4,2,27.63,58.79,Late delivery,1,3,Baseball & Softball,Saginaw,EE. UU.,Gloria,391,Greene,Consumer,MI,6229 Heather Butterfly Pathway,48601.0,2,Fitness,43.49697113,-83.94857788,Pacific Asia,Riyadh,Arabia Saudí,391,1.2,0.02,59.99,0.47,1,59.99,58.79,27.63,West Asia,Riad,PROCESSING,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99,Second Class
DEBIT,4,4,2.11,105.57,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,Jacqueline,754,Smith,Consumer,PR,529 Blue Grove Rise,725.0,5,Golf,18.22582817,-66.04740143,Africa,Ikot Ekpene,Nigeria,754,14.4,0.12,39.99,0.02,3,119.97,105.57,2.11,West Africa,Akwa Ibom,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
TRANSFER,2,2,165.43,351.98,Shipping on time,0,45,Fishing,Tucson,EE. UU.,Mary,1924,Ingram,Consumer,AZ,8342 Grand Village,85706.0,7,Fan Shop,32.14290619,-111.1434402,Pacific Asia,Rangún,Myanmar (Birmania),1924,48.0,0.12,399.98,0.47,1,399.98,351.98,165.43,Southeast Asia,Rangún,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class
DEBIT,6,4,40.95,136.5,Late delivery,1,24,Women's Apparel,Lompoc,EE. UU.,Elizabeth,7803,Smith,Consumer,CA,1513 Sunny Plaza,93436.0,5,Golf,34.63919449,-120.477684,Pacific Asia,Jambi,Indonesia,7803,13.5,0.09,50.0,0.3,3,150.0,136.5,40.95,Southeast Asia,Jambi,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
DEBIT,5,4,78.1,240.29,Late delivery,1,69,Health and Beauty,Caguas,Puerto Rico,Mechelle,18777,Foster,Home Office,PR,6035 Foggy Link,725.0,12,Health and Beauty ,18.29175949,-66.03705597,Pacific Asia,Singapur,Singapur,18777,52.75,0.18,293.04,0.33,1,293.04,240.29,78.1,Southeast Asia,Singapur,ON_HOLD,First aid kit,293.04,Standard Class
PAYMENT,2,1,52.87,107.89,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Mary,5690,Smith,Corporate,PR,5950 Misty Branch Dale,725.0,4,Apparel,18.28432274,-66.37055969,LATAM,Indaial,Brasil,5690,22.1,0.17,129.99,0.49,1,129.99,107.89,52.87,South America,Santa Catarina,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class
DEBIT,2,2,61.6,175.99,Shipping on time,0,48,Water Sports,Pompano Beach,EE. UU.,Wayne,3650,Smith,Corporate,FL,5875 Grand Campus,33068.0,7,Fan Shop,26.21472931,-80.23004913,Africa,Qena,Egipto,3650,24.0,0.12,199.99,0.35,1,199.99,175.99,61.6,North Africa,Qina,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Second Class
TRANSFER,5,2,7.2,20.0,Shipping canceled,0,26,Girls' Apparel,Aurora,EE. UU.,Mary,6486,Smith,Consumer,CO,8837 Cotton Panda Terrace,80012.0,5,Golf,39.69681549,-104.8411789,LATAM,San Salvador,El Salvador,6486,5.0,0.2,25.0,0.36,1,25.0,20.0,7.2,Central America,San Salvador,CANCELED,adidas Men's Germany Black Crest Away Tee,25.0,Second Class
DEBIT,0,0,40.5,149.99,Shipping on time,0,9,Cardio Equipment,Memphis,EE. UU.,Mary,11512,Randall,Consumer,TN,6502 Red Point,38118.0,3,Footwear,35.1934967,-89.84670258,Pacific Asia,Kayseri,Turquía,11512,50.0,0.25,99.99,0.27,2,199.98,149.99,40.5,West Asia,Kayseri,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Same Day
TRANSFER,2,1,168.95,351.98,Late delivery,1,45,Fishing,Atlanta,EE. UU.,Heather,11775,Henry,Consumer,GA,4498 Burning Fawn Crest,30318.0,7,Fan Shop,33.84430695,-84.48936462,Pacific Asia,San Jose del Monte,Filipinas,11775,48.0,0.12,399.98,0.48,1,399.98,351.98,168.95,Southeast Asia,Luzón Central,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class
TRANSFER,6,4,-14.52,82.97,Shipping canceled,0,46,Indoor/Outdoor Games,El Paso,EE. UU.,Mary,4810,Smith,Corporate,TX,8866 Cotton Timber Meadow,79924.0,7,Fan Shop,31.89463425,-106.4120712,Europe,Bilbao,España,4810,16.99,0.17,49.98,-0.18,2,99.96,82.97,-14.52,Southern Europe,País Vasco,SUSPECTED_FRAUD,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,4,4,7.13,95.02,Shipping on time,0,37,Electronics,Caguas,Puerto Rico,Angela,8499,Smith,Corporate,PR,733 Tawny Nectar Link,725.0,6,Outdoors,18.25835609,-66.37059784,LATAM,Tipitapa,Nicaragua,8499,0.96,0.01,47.99,0.08,2,95.98,95.02,7.13,Central America,Managua,PROCESSING,Titleist Pro V1x Golf Balls,47.99,Standard Class
DEBIT,6,4,-803.17,472.45,Late delivery,1,9,Cardio Equipment,Santa Clara,EE. UU.,Mary,4965,Gutierrez,Consumer,CA,1028 Shady Panda Manor,95051.0,3,Footwear,37.34420395,-121.9884415,LATAM,Choloma,Honduras,4965,27.5,0.06,99.99,-1.7,5,499.95,472.45,-803.17,Central America,Cortés,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
